post_id,fk_user_id,post_type,title,content,hashtags,location,manual_label,likes,spam_flag,rating,created_at
P172ff2f9,U33796ebb,travel_tip,My Travel Story,The food was delicious!,#nature,Praia Morena,feedback,79,0,3.91,2023-02-11
P88399bbc,U8c0b1057,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#nature,Museu Nacional de História Natural,cultural_info,468,0,4.11,2023-09-11
Pfdf220b1,U85894c66,feedback,My Travel Story,Had an unforgettable adventure.,#nature,Praia Morena,feedback,51,0,3.62,2023-03-28
P80c2aa5c,Ud2a4df82,recommendation,Amazing Experience,Had an unforgettable adventure.,#nature,Praia Morena,feedback,356,0,1.71,2024-07-20
P914b1677,Ufb9a766a,recommendation,Amazing Experience,Had an unforgettable adventure.,#travel,Kalandula Falls,cultural_info,355,0,3.18,2023-08-19
Pc8cde816,Uf4ab76d8,feedback,Cultural Insights,Visited a wonderful place!,#nature,Quicama National Park,cultural_info,355,0,4.94,2023-07-02
Pe2fed332,Uf4ab76d8,cultural_info,Amazing Experience,Had an unforgettable adventure.,#travel,Morro do Moco,feedback,72,1,4.75,2024-02-02
Peba7e484,U14b39279,cultural_info,My Travel Story,Highly recommend this destination.,#nature,Kalandula Falls,feedback,83,0,1.17,2024-01-05
Pa48bf865,Uaab5e3cd,cultural_info,My Travel Story,Highly recommend this destination.,#travel,Kalandula Falls,feedback,192,0,1.66,2023-09-24
P1d26798f,U4ec4962a,travel_tip,My Travel Story,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,354,0,1.53,2023-07-27
Pb9ee31cb,Ufbf34442,cultural_info,Cultural Insights,The food was delicious!,#culture,Praia Morena,cultural_info,257,1,3.9,2024-06-04
P42ef0833,Uf4ab76d8,cultural_info,Amazing Experience,The food was delicious!,#culture,Praia Morena,feedback,5,0,4.27,2024-01-22
P9d6ae2ed,Ue7f56099,cultural_info,Amazing Experience,The food was delicious!,#beach,Ilha do Mussulo,travel_tip,254,0,1.85,2023-07-06
Pda84c348,U9e186f53,travel_tip,My Travel Story,Highly recommend this destination.,#nature,Ilha do Mussulo,cultural_info,212,0,3.02,2023-10-02
P9b035747,Ude2cd45c,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#adventure,Morro do Moco,feedback,466,0,4.36,2024-08-03
P667866d8,Ue7f01df0,recommendation,Tips for Travelers,Visited a wonderful place!,#culture,Museu Nacional de História Natural,recommendation,72,0,3.93,2023-01-29
P03b16328,Ud78fdf34,cultural_info,My Travel Story,Highly recommend this destination.,#nature,Museu Nacional de História Natural,recommendation,36,0,3.17,2024-02-25
P6601e5fd,Ued50c70f,recommendation,My Travel Story,The food was delicious!,#adventure,Ilha do Mussulo,travel_tip,119,1,3.36,2023-09-08
P936e5281,U1fcd6a69,feedback,Tips for Travelers,Highly recommend this destination.,#nature,Ilha do Mussulo,cultural_info,340,0,3.03,2023-02-13
P44356420,U975ae0c1,travel_tip,Amazing Experience,The food was delicious!,#food,Museu Nacional de História Natural,recommendation,330,0,2.19,2023-04-10
P313be0e7,U640c6d68,feedback,Amazing Experience,Highly recommend this destination.,#food,Quicama National Park,recommendation,22,0,3.26,2024-08-10
P04fa4d39,U8ff6d93c,feedback,My Travel Story,Visited a wonderful place!,#food,Praia Morena,feedback,435,0,3.76,2023-04-07
P088ab60d,Ua50aec9f,feedback,Amazing Experience,The food was delicious!,#food,Museu Nacional de História Natural,recommendation,364,0,4.49,2024-07-05
P1c392c12,Ue7f01df0,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#culture,Museu Nacional de História Natural,recommendation,53,0,3.55,2024-06-27
Pcc03ee68,U55b60ea5,cultural_info,Amazing Experience,Had an unforgettable adventure.,#adventure,Museu Nacional de História Natural,feedback,428,0,4.04,2023-02-13
P078b920d,U44cf955e,travel_tip,My Travel Story,Had an unforgettable adventure.,#culture,Ilha do Mussulo,travel_tip,125,0,1.64,2024-06-17
P5460f2dd,U55b60ea5,travel_tip,Tips for Travelers,The food was delicious!,#culture,Ilha do Mussulo,cultural_info,396,0,2.85,2024-03-21
P53b7b3a0,Udef1ca49,feedback,My Travel Story,The food was delicious!,#food,Morro do Moco,recommendation,312,0,1.04,2024-03-22
P8cb55da2,U44942e18,feedback,My Travel Story,Visited a wonderful place!,#beach,Morro do Moco,recommendation,156,0,1.99,2023-02-16
Pdb9b0556,U9ffe011a,feedback,Cultural Insights,Highly recommend this destination.,#travel,Museu Nacional de História Natural,travel_tip,480,0,3.91,2023-04-03
P01268537,U24103f3b,travel_tip,My Travel Story,Had an unforgettable adventure.,#nature,Quicama National Park,cultural_info,294,0,4.97,2023-06-14
P5d63071f,Ufddcc80a,feedback,Amazing Experience,Visited a wonderful place!,#travel,Morro do Moco,travel_tip,216,1,1.4,2023-01-22
Pbf5f3c9f,U21d1acc4,feedback,Amazing Experience,Visited a wonderful place!,#travel,Museu Nacional de História Natural,feedback,382,0,2.61,2024-07-06
P666debde,Uc9e298e1,feedback,Tips for Travelers,Highly recommend this destination.,#travel,Praia Morena,cultural_info,323,0,4.2,2023-12-01
Pdaf95819,U44942e18,feedback,Cultural Insights,Highly recommend this destination.,#nature,Morro do Moco,recommendation,478,0,1.82,2024-07-20
Pec9ac919,Ua80fc15e,feedback,Tips for Travelers,Highly recommend this destination.,#food,Quicama National Park,recommendation,30,1,3.22,2024-02-12
Pfe5aaaf4,U8ff6d93c,travel_tip,My Travel Story,Had an unforgettable adventure.,#culture,Morro do Moco,feedback,90,0,3.93,2024-05-28
Pa433e0cd,U42d431ec,travel_tip,My Travel Story,Highly recommend this destination.,#culture,Kalandula Falls,recommendation,258,0,3.46,2023-04-27
P8bf5fbef,U91da6ea1,travel_tip,My Travel Story,Had an unforgettable adventure.,#culture,Praia Morena,feedback,222,0,1.75,2023-04-22
Pb97c1f44,Uf9582966,recommendation,My Travel Story,Highly recommend this destination.,#food,Quicama National Park,feedback,102,0,2.42,2023-06-06
P9700dc70,Ue5cb23f2,feedback,Cultural Insights,Highly recommend this destination.,#culture,Ilha do Mussulo,recommendation,270,1,4.14,2023-11-30
P61a2fe73,U510ed917,recommendation,Tips for Travelers,Had an unforgettable adventure.,#culture,Kalandula Falls,recommendation,333,0,3.22,2024-03-08
Pf5be44b0,Ucb846cfe,cultural_info,My Travel Story,Visited a wonderful place!,#food,Quicama National Park,recommendation,438,0,1.02,2023-09-11
P2047a23b,Ud0c650ee,recommendation,My Travel Story,Had an unforgettable adventure.,#nature,Kalandula Falls,travel_tip,59,1,4.04,2024-05-30
P7c163bf0,U4cf9a4b6,recommendation,Cultural Insights,Had an unforgettable adventure.,#nature,Quicama National Park,feedback,277,0,1.14,2023-12-25
P9547373a,Uf553fa09,travel_tip,My Travel Story,Visited a wonderful place!,#food,Ilha do Mussulo,feedback,359,1,3.98,2024-01-21
Pb0675dfd,U0e0d22dd,travel_tip,Tips for Travelers,Highly recommend this destination.,#nature,Museu Nacional de História Natural,recommendation,70,0,1.81,2024-04-03
P7fe51cb7,Ud899326b,cultural_info,My Travel Story,The food was delicious!,#adventure,Morro do Moco,cultural_info,343,1,4.83,2023-01-10
Pe9540da2,U1626077d,travel_tip,Cultural Insights,Highly recommend this destination.,#nature,Quicama National Park,recommendation,227,0,2.47,2024-05-01
P30674513,U410389a7,travel_tip,Tips for Travelers,The food was delicious!,#travel,Kalandula Falls,travel_tip,248,0,2.31,2024-07-29
P056e4921,U2e2ae74a,travel_tip,Cultural Insights,Had an unforgettable adventure.,#adventure,Quicama National Park,cultural_info,351,0,1.6,2024-02-20
Pe748af2a,U2dbac002,recommendation,My Travel Story,The food was delicious!,#travel,Kalandula Falls,travel_tip,124,0,2.22,2024-04-14
Pc1aeed86,U8a0096f7,cultural_info,My Travel Story,Had an unforgettable adventure.,#food,Quicama National Park,recommendation,194,0,4.51,2024-08-21
Pd43c1773,U8ff6d93c,recommendation,Cultural Insights,The food was delicious!,#adventure,Praia Morena,feedback,339,1,4.99,2023-01-11
Pd0360536,U55b60ea5,feedback,Amazing Experience,Visited a wonderful place!,#beach,Kalandula Falls,feedback,492,1,2.47,2023-02-10
Paac8b69e,U9e186f53,travel_tip,Cultural Insights,Visited a wonderful place!,#travel,Quicama National Park,feedback,138,0,2.79,2024-01-03
P6da330a8,U5550a83c,recommendation,My Travel Story,Visited a wonderful place!,#nature,Quicama National Park,feedback,447,0,3.89,2023-12-04
P2df4e5b3,U29273901,cultural_info,My Travel Story,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,recommendation,283,0,4.54,2024-03-01
P68962a72,U33d9b278,feedback,Amazing Experience,Highly recommend this destination.,#culture,Museu Nacional de História Natural,recommendation,24,0,3.37,2023-08-06
P70f9d723,U05b4f80a,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#travel,Quicama National Park,cultural_info,330,0,2.57,2023-01-18
Pa83b6d04,Ue9292787,cultural_info,Tips for Travelers,The food was delicious!,#travel,Quicama National Park,cultural_info,392,0,2.65,2024-03-24
Pd95fd9df,U5c80c538,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#nature,Praia Morena,travel_tip,467,0,3.78,2023-05-02
Pc844dd32,Uf5be1057,travel_tip,My Travel Story,Had an unforgettable adventure.,#food,Praia Morena,recommendation,57,0,1.01,2024-03-13
P156fe1e3,U8975997e,recommendation,Amazing Experience,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,cultural_info,486,0,3.48,2023-05-15
Pb8e61dbb,U414a3f28,recommendation,Tips for Travelers,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,cultural_info,488,1,2.42,2024-07-26
Pec994793,Uc31d4eba,travel_tip,Cultural Insights,Highly recommend this destination.,#adventure,Praia Morena,travel_tip,72,0,4.18,2023-04-30
P9871e347,U0e269927,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,travel_tip,393,0,1.37,2023-07-08
Pa819e444,Uc89367b1,feedback,Amazing Experience,Visited a wonderful place!,#adventure,Morro do Moco,feedback,477,0,3.35,2024-03-26
P2f9058f2,U44cf955e,recommendation,Cultural Insights,Had an unforgettable adventure.,#adventure,Kalandula Falls,travel_tip,155,0,2.92,2023-11-30
P16c653d5,U8975997e,feedback,Tips for Travelers,The food was delicious!,#beach,Praia Morena,feedback,273,0,3.57,2023-11-17
Pf01507a3,U31ee1a4b,travel_tip,Amazing Experience,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,cultural_info,111,0,1.26,2023-06-20
P20fc14ba,U0b4d2634,recommendation,Amazing Experience,Highly recommend this destination.,#culture,Morro do Moco,feedback,484,0,3.32,2023-03-11
Pe5d12a3c,Ud74e7d7d,travel_tip,My Travel Story,Highly recommend this destination.,#food,Kalandula Falls,travel_tip,80,1,3.25,2023-10-05
Pf7ea25dc,Uc543212f,feedback,Cultural Insights,The food was delicious!,#food,Ilha do Mussulo,cultural_info,283,0,3.24,2023-06-25
Pc8ea5bb3,U0ab9087d,cultural_info,My Travel Story,The food was delicious!,#beach,Ilha do Mussulo,cultural_info,51,1,3.41,2023-04-29
P1d5d44ff,U9cef64f7,cultural_info,Tips for Travelers,The food was delicious!,#nature,Praia Morena,travel_tip,34,0,3.71,2023-12-11
Pcce7ee65,U0451cd56,recommendation,Amazing Experience,The food was delicious!,#adventure,Quicama National Park,recommendation,132,1,4.22,2024-04-10
P86de9e46,U07c54ab2,cultural_info,Tips for Travelers,Highly recommend this destination.,#adventure,Ilha do Mussulo,feedback,182,0,2.08,2023-11-01
Pca0c122a,Ud41bb782,cultural_info,Amazing Experience,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,cultural_info,359,1,4.3,2023-07-24
P8e6bc4c7,U770c60a8,cultural_info,My Travel Story,Visited a wonderful place!,#adventure,Morro do Moco,travel_tip,261,0,2.99,2023-08-16
Pce2e8efd,U640c6d68,recommendation,My Travel Story,Had an unforgettable adventure.,#travel,Praia Morena,feedback,122,0,1.31,2024-03-13
P9d987b05,Ub24a3301,recommendation,Tips for Travelers,Highly recommend this destination.,#nature,Praia Morena,cultural_info,406,0,1.23,2024-05-06
P2b177a35,U79c5e4a9,travel_tip,My Travel Story,Visited a wonderful place!,#adventure,Quicama National Park,travel_tip,94,0,2.34,2023-03-06
P89414861,U4971234c,feedback,Amazing Experience,Had an unforgettable adventure.,#food,Museu Nacional de História Natural,travel_tip,167,0,4.14,2023-12-02
P73efbc12,U30323e84,feedback,Tips for Travelers,Visited a wonderful place!,#travel,Quicama National Park,recommendation,182,1,3.83,2024-05-04
P4dc83dad,U500c8bc4,cultural_info,Cultural Insights,Had an unforgettable adventure.,#culture,Praia Morena,travel_tip,226,1,4.15,2023-06-16
P48a98fab,Udd953fb1,travel_tip,Amazing Experience,The food was delicious!,#beach,Morro do Moco,travel_tip,69,0,3.07,2024-01-21
P18ab9d5a,Ud8d76133,travel_tip,Cultural Insights,The food was delicious!,#travel,Quicama National Park,recommendation,353,0,2.76,2023-04-25
P854c3954,U1fc59011,cultural_info,Tips for Travelers,Highly recommend this destination.,#nature,Praia Morena,feedback,426,0,1.59,2023-06-17
P9452ebb1,Ucf68b506,recommendation,Tips for Travelers,The food was delicious!,#adventure,Morro do Moco,cultural_info,199,0,2.31,2024-06-10
P6e946016,U7bcd4930,cultural_info,Tips for Travelers,The food was delicious!,#culture,Morro do Moco,cultural_info,421,1,2.74,2023-12-03
P4cc1116c,U59dec042,cultural_info,My Travel Story,Visited a wonderful place!,#nature,Praia Morena,feedback,73,0,1.35,2024-03-27
P25d23199,Uc0569050,travel_tip,Amazing Experience,Highly recommend this destination.,#adventure,Quicama National Park,feedback,327,1,1.88,2023-03-25
Pf23a41f9,Uf5c49864,recommendation,Cultural Insights,The food was delicious!,#adventure,Museu Nacional de História Natural,recommendation,404,0,3.39,2023-07-31
P1bb80ec9,U3d9e87d6,travel_tip,My Travel Story,Had an unforgettable adventure.,#nature,Praia Morena,recommendation,93,0,3.94,2023-01-31
P9b4ac04b,U7af0d8a5,cultural_info,Tips for Travelers,Visited a wonderful place!,#travel,Quicama National Park,feedback,312,1,4.99,2024-07-05
Pbd43d87e,Udc88e7eb,cultural_info,Cultural Insights,Visited a wonderful place!,#travel,Ilha do Mussulo,feedback,426,0,4.73,2024-03-31
P5b2e107d,Ua882b890,recommendation,Cultural Insights,The food was delicious!,#beach,Quicama National Park,travel_tip,473,1,3.57,2024-08-22
Pf51be815,U4442fbd1,feedback,Cultural Insights,Visited a wonderful place!,#food,Ilha do Mussulo,cultural_info,381,0,2.68,2024-04-20
P17b8dac3,Ub794918e,recommendation,Cultural Insights,Highly recommend this destination.,#beach,Ilha do Mussulo,travel_tip,10,0,3.54,2023-05-05
Pf59042e9,U7f5ef49f,feedback,Amazing Experience,Visited a wonderful place!,#beach,Quicama National Park,feedback,436,1,4.14,2023-11-11
P383e8367,Ud3844cbc,cultural_info,Cultural Insights,Visited a wonderful place!,#beach,Ilha do Mussulo,travel_tip,21,0,1.47,2024-06-27
P1f016206,U55b60ea5,recommendation,Amazing Experience,Visited a wonderful place!,#adventure,Museu Nacional de História Natural,recommendation,450,0,2.64,2023-11-03
Pc4b266f8,Ue119375a,travel_tip,My Travel Story,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,travel_tip,105,1,4.36,2024-02-16
P72767625,Ubeb8eba0,travel_tip,Amazing Experience,Highly recommend this destination.,#food,Museu Nacional de História Natural,travel_tip,290,0,2.54,2023-08-03
Pb75c61bc,Ue602b5c4,feedback,Amazing Experience,Visited a wonderful place!,#food,Museu Nacional de História Natural,cultural_info,499,1,3.29,2023-04-03
P8211d46f,Uc97ee642,cultural_info,Tips for Travelers,Highly recommend this destination.,#travel,Ilha do Mussulo,cultural_info,440,1,3.35,2024-01-20
Pfdf878d3,U20ed8a94,travel_tip,My Travel Story,The food was delicious!,#adventure,Praia Morena,recommendation,194,0,1.74,2023-09-10
P75692fac,U26da7a13,recommendation,My Travel Story,Highly recommend this destination.,#culture,Kalandula Falls,feedback,233,0,2.45,2023-06-12
P4c56d657,U79c5e4a9,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,feedback,151,0,2.34,2024-06-17
P0e5ec5c7,U769b8603,travel_tip,Cultural Insights,The food was delicious!,#travel,Ilha do Mussulo,travel_tip,39,0,1.1,2023-04-18
P1a27db57,U77b2537e,travel_tip,Cultural Insights,Highly recommend this destination.,#adventure,Quicama National Park,cultural_info,209,0,1.1,2023-02-13
P79119902,Ufbf34442,cultural_info,Amazing Experience,Visited a wonderful place!,#beach,Ilha do Mussulo,recommendation,69,1,4.33,2023-08-08
P68fb2162,U1316476b,cultural_info,My Travel Story,Had an unforgettable adventure.,#culture,Morro do Moco,travel_tip,68,0,2.09,2023-09-27
Pc414afe7,Ub08504f0,cultural_info,Cultural Insights,Had an unforgettable adventure.,#travel,Quicama National Park,feedback,303,0,3.07,2023-08-05
P08e049e3,U1914ceb0,recommendation,Tips for Travelers,Visited a wonderful place!,#culture,Kalandula Falls,travel_tip,133,0,2.19,2024-08-06
Pb51d5c52,Ue22ed551,feedback,Cultural Insights,Had an unforgettable adventure.,#adventure,Museu Nacional de História Natural,cultural_info,57,0,4.76,2023-12-03
Pdcb47c35,Ucbe74e15,travel_tip,My Travel Story,Had an unforgettable adventure.,#travel,Kalandula Falls,cultural_info,454,0,2.04,2023-01-22
P67fc667c,U39995463,travel_tip,Amazing Experience,Visited a wonderful place!,#culture,Museu Nacional de História Natural,recommendation,103,0,2.72,2023-08-02
P099f5e25,U4ec4962a,recommendation,Tips for Travelers,Highly recommend this destination.,#nature,Kalandula Falls,travel_tip,333,0,4.49,2024-06-08
P7b158df0,Uc870f29c,feedback,My Travel Story,Had an unforgettable adventure.,#adventure,Kalandula Falls,travel_tip,7,0,4.37,2023-04-07
P61a00209,Ue10cee3f,recommendation,Amazing Experience,Visited a wonderful place!,#adventure,Morro do Moco,travel_tip,496,0,1.74,2023-07-10
P0cc8e096,Uca674ffb,feedback,Tips for Travelers,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,feedback,496,0,4.21,2023-09-26
P57e665f0,Ud3e6fb91,feedback,My Travel Story,Visited a wonderful place!,#nature,Praia Morena,cultural_info,230,1,2.83,2023-05-18
P47387901,U31ee1a4b,cultural_info,Cultural Insights,Visited a wonderful place!,#travel,Praia Morena,travel_tip,353,0,2.93,2023-04-13
P41caaf2c,U1b672789,feedback,My Travel Story,The food was delicious!,#adventure,Morro do Moco,recommendation,30,1,1.53,2023-11-13
P827d1fcd,Ue5cb23f2,feedback,My Travel Story,The food was delicious!,#nature,Kalandula Falls,recommendation,300,1,1.32,2023-06-04
